epoch,step_in_epoch,step_loss,learning_rate,global_step
1,1,1.60932457447052,0.0,0
1,2,1.6661076545715332,9.433962264150944e-08,1
1,3,1.6814794540405273,1.886792452830189e-07,2
1,4,1.5442280769348145,2.8301886792452833e-07,3
1,5,1.5936827659606934,3.773584905660378e-07,4
1,6,1.547951102256775,4.716981132075472e-07,5
1,7,1.5991517305374146,5.660377358490567e-07,6
1,8,1.5336641073226929,6.603773584905661e-07,7
1,9,1.600010871887207,7.547169811320755e-07,8
1,10,1.684017300605774,8.490566037735849e-07,9
1,11,1.736937165260315,9.433962264150944e-07,10
1,12,1.4642258882522583,1.037735849056604e-06,11
1,13,1.6591956615447998,1.1320754716981133e-06,12
1,14,1.5999011993408203,1.2264150943396227e-06,13
1,15,1.5952409505844116,1.3207547169811322e-06,14
1,16,1.582549810409546,1.4150943396226415e-06,15
1,17,1.5867708921432495,1.509433962264151e-06,16
1,18,1.5844687223434448,1.6037735849056604e-06,17
1,19,1.5810043811798096,1.6981132075471698e-06,18
1,20,1.6478384733200073,1.7924528301886793e-06,19
1,21,1.5817039012908936,1.8867924528301889e-06,20
1,22,1.521594762802124,1.981132075471698e-06,21
1,23,1.6555988788604736,2.075471698113208e-06,22
1,24,1.676009178161621,2.1698113207547173e-06,23
1,25,1.6239620447158813,2.2641509433962266e-06,24
1,26,1.687497854232788,2.358490566037736e-06,25
1,27,1.6024948358535767,2.4528301886792453e-06,26
1,28,1.6089832782745361,2.547169811320755e-06,27
1,29,1.674862265586853,2.6415094339622644e-06,28
1,30,1.5856722593307495,2.7358490566037738e-06,29
1,31,1.6163192987442017,2.830188679245283e-06,30
1,32,1.5665202140808105,2.9245283018867924e-06,31
1,33,1.7140417098999023,3.018867924528302e-06,32
1,34,1.5544708967208862,3.1132075471698115e-06,33
1,35,1.6773993968963623,3.207547169811321e-06,34
1,36,1.6233503818511963,3.30188679245283e-06,35
1,37,1.688401460647583,3.3962264150943395e-06,36
1,38,1.6999664306640625,3.4905660377358493e-06,37
1,39,1.49639892578125,3.5849056603773586e-06,38
1,40,1.5522315502166748,3.679245283018868e-06,39
1,41,1.617280125617981,3.7735849056603777e-06,40
1,42,1.5824981927871704,3.8679245283018875e-06,41
1,43,1.665541648864746,3.962264150943396e-06,42
1,44,1.5758134126663208,4.056603773584906e-06,43
1,45,1.6054569482803345,4.150943396226416e-06,44
1,46,1.6753506660461426,4.245283018867925e-06,45
1,47,1.5474077463150024,4.339622641509435e-06,46
1,48,1.616093635559082,4.4339622641509435e-06,47
1,49,1.4677828550338745,4.528301886792453e-06,48
1,50,1.5509276390075684,4.622641509433963e-06,49
1,51,1.596859335899353,4.716981132075472e-06,50
1,52,1.4729008674621582,4.811320754716982e-06,51
1,53,1.67714262008667,4.905660377358491e-06,52
1,54,1.5320110321044922,5e-06,53
1,55,1.6128878593444824,5.09433962264151e-06,54
1,56,1.4574239253997803,5.188679245283019e-06,55
1,57,1.6362087726593018,5.283018867924529e-06,56
1,58,1.6054242849349976,5.377358490566038e-06,57
1,59,1.553479552268982,5.4716981132075475e-06,58
