step,reward_mean,reward_std,accuracy_mean,accuracy_stds
1,-26.040625,8.841698414862101,0.253906256519258,0.03328345021611982
2,-23.800625,3.7812472623957034,0.2515625050291419,0.03874874053729413
3,-21.556874999999998,5.590094720519053,0.2765625035390258,0.03974405411312755
4,-18.604375,3.679334125813393,0.29140625335276127,0.03555331495232323
5,-21.244999999999997,3.388655706913879,0.28359375707805157,0.03386518359408787
6,-21.6675,4.896362808248588,0.2617187527939677,0.052004496370615286
7,-20.615000000000002,5.0564896420342835,0.2828125050291419,0.03476343162219715
8,-19.595,2.944891763715604,0.2882812572643161,0.029470837248324312
9,-20.76875,5.681786553321059,0.26562500558793545,0.047495889622119675
10,-20.438823529411767,2.7781794342443273,0.2830882396768121,0.027433466191534948
11,-19.96625,5.116911757837924,0.2906250078231096,0.03915613684753115
12,-17.886875,3.9928603762684967,0.30312500800937414,0.04273373028264144
13,-17.735,4.812211030285351,0.29453125409781933,0.02723191463395517
14,-19.531875,4.642032446501748,0.28203125577419996,0.03506933445973837
15,-20.013125000000002,9.825663284703735,0.27578125428408384,0.03964410776790803
16,-19.21125,3.282831999585114,0.28671875316649675,0.04748946243489211
17,-20.082499999999996,6.913948311203954,0.27343750838190317,0.044387101888545805
18,-19.113125,5.5108231222182225,0.2742187548428774,0.04850675663584779
19,-20.26625,6.113346950525546,0.28750000428408384,0.053400023059425435
20,-17.60529411764706,4.340310530564617,0.2867647093885085,0.0446536057443385
21,-18.113125,4.932685271165696,0.2875000052154064,0.040019525262192
22,-17.683124999999997,7.506524427747837,0.2906250078231096,0.04539324796869469
23,-16.487499999999997,7.754719933691996,0.3000000063329935,0.05284854697754836
24,-15.715625,4.843735604817319,0.30546875670552254,0.04570813295495873
25,-15.210625,5.6861294708593295,0.3070312552154064,0.05018885294702087
26,-15.38,4.689268333119784,0.29531250707805157,0.04119195847132184
27,-16.383750000000003,5.18340244795829,0.3117187526077032,0.032914648037792364
28,-16.40375,6.748753472864452,0.2937500076368451,0.04901371093306889
29,-16.2125,5.696224078282033,0.28984375298023224,0.05004270813903715
30,-16.679411764705883,3.535389937039536,0.28382353309322805,0.032016975166344885
31,-14.80125,4.778225186981041,0.3078125063329935,0.04777776412513479
32,-15.391875,4.637643823578412,0.29531250707805157,0.041428354569279464
33,-15.056249999999999,4.752301909338252,0.30546875577419996,0.06010549816604169
34,-15.701249999999998,3.8480999775863416,0.3164062537252903,0.03527756434426046
35,-12.59,4.676877965053182,0.3257812550291419,0.04429763362463003
36,-14.348749999999999,3.2720079366499095,0.3085937546566129,0.046502425883002456
37,-11.563125,2.776769072929004,0.3265625089406967,0.05036487984389251
38,-17.394375,5.933796180302707,0.271875006146729,0.04851304651373215
39,-16.898125,7.01727263503243,0.285156256519258,0.054704240193652116
40,-15.798823529411766,5.408266964295811,0.2904411826063605,0.03847492841296283
41,-14.816875,5.465171221871736,0.30078125558793545,0.0534856801729887
42,-20.234375,11.432683941637459,0.2835937552154064,0.05723422644230084
43,-14.373125,8.659628108895612,0.31015625037252903,0.05748959388747941
44,-14.514375000000001,5.096871551194419,0.3039062563329935,0.04794991299341299
45,-13.653125,4.1404584872179315,0.3031250089406967,0.04990225029542897
46,-15.190625,5.691608371925725,0.2937500039115548,0.050389110580317566
47,-15.675625,6.0143453184345015,0.2984375078231096,0.05113459032538402
48,-15.010000000000002,7.953611601027548,0.30859375838190317,0.06071172089170512
49,-16.095,8.681966223154753,0.29843750409781933,0.06568078134556307
50,-15.960588235294116,7.1464161899417515,0.2860294168486315,0.04064787089725434
51,-12.719999999999999,3.879325005719423,0.2968750074505806,0.03865411602321313
52,-16.4175,6.464955046247423,0.2898437576368451,0.062377810443104
53,-15.050625,5.140811546767202,0.30000000540167093,0.042619323867045374
54,-15.501875,5.715247390478823,0.30937500577419996,0.05821230146175273
55,-15.423124999999999,10.669312723150211,0.29375000577419996,0.05172795430891265
56,-13.703125,3.1935632895521264,0.31328125298023224,0.034649121238495485
57,-13.799375,6.731911382317433,0.3179687550291419,0.053394308559654304
58,-14.440625,4.618014276653441,0.3125000046566129,0.045714813657300096
59,-16.17125,6.807707832853875,0.3054687585681677,0.052471858284468285
60,-18.584117647058825,6.9953178112418035,0.28235294713693504,0.05672735880826672
61,-13.924375,2.518900972522541,0.31093750707805157,0.035869499375985416
62,-18.666874999999997,9.820203484876219,0.2929687574505806,0.062024562230305336
63,-15.67,5.559041059391449,0.30156250670552254,0.05910712940540315
64,-15.11875,7.221849551015308,0.3093750085681677,0.06067652562869886
65,-14.7325,6.801881633048313,0.2867187559604645,0.05293509215565836
66,-16.3975,7.17875380898384,0.28750000800937414,0.05058254447810432
67,-15.686250000000001,5.201855288019843,0.3078125100582838,0.0437220908157348
68,-13.069374999999999,4.8076949632204204,0.3062500050291419,0.0414578058639417
69,-11.881875,3.217773334834976,0.3257812578231096,0.0383926960978188
70,-14.53,4.926179763145426,0.2926470628556083,0.04373609705084867
71,-13.5425,3.274184058662555,0.32109375577419996,0.04457234865511569
72,-11.618125,5.243382995202143,0.3226562589406967,0.0504314885770781
73,-15.251249999999999,4.8340392982990945,0.3015625048428774,0.03504322046668071
74,-13.139375000000001,5.469634892693936,0.3195312535390258,0.05641793467796049
75,-17.56375,6.013217602706558,0.2726562526077032,0.04031583011632736
76,-15.879374999999998,6.350947241110967,0.3062500050291419,0.0455006888292504
77,-15.644375,6.004731435241296,0.2898437613621354,0.051769234618844126
78,-13.76625,3.988009959553762,0.30312500335276127,0.04318836213760426
79,-16.559375,5.161597946312266,0.2945312615483999,0.05115248690131294
80,-14.393529411764705,5.1196012496108825,0.2860294168486315,0.048294889742775
81,-13.99,5.302390970119046,0.31250000838190317,0.05077524388080808
82,-18.596249999999998,11.029909833606983,0.2828125050291419,0.05622829455267132
83,-13.474375000000002,3.569001906608485,0.31406250689178705,0.05674693442027959
84,-15.8875,5.954386513319403,0.2851562574505806,0.047847975406685665
85,-13.254375,5.473609376761828,0.3203125046566129,0.042360757788161535
86,-12.92375,4.1870124716198305,0.3203125027939677,0.04898879922090288
87,-14.534375,3.7141132332462616,0.291406256146729,0.05186346986827072
88,-13.8575,5.124331053903524,0.3125000074505806,0.06234355860456129
89,-15.001249999999999,4.7087244490944675,0.28906250558793545,0.04547384959650272
90,-15.645882352941177,6.406966850347618,0.28235294889001283,0.046387677534480996
91,-16.387500000000003,8.438014799110038,0.30390625819563866,0.06103258109382343
92,-15.160625,4.880404015998573,0.2921875072643161,0.04372209284598304
93,-12.49375,4.101737246277485,0.3171875001862645,0.05282544143536692
94,-13.415000000000001,4.481286087720801,0.3171875048428774,0.04757292354635302
95,-19.12,10.84571574401616,0.2851562537252903,0.04511676648540138
96,-14.675,6.311745994572342,0.29296875838190317,0.0497981726046997
97,-13.572500000000002,5.72415332167125,0.30937500577419996,0.047495889438290084
98,-18.493125,6.639911255760501,0.26640625670552254,0.06369464055351981
99,-14.3375,6.433009113160032,0.310937506146729,0.04818482710556239
100,-16.915294117647058,10.2789940670837,0.29926471324527965,0.05008642683349806
101,-13.901250000000001,4.9638139003693516,0.31250000558793545,0.051538821314088545
102,-12.1775,3.729736083156555,0.31875000707805157,0.030618624902519705
103,-15.621250000000002,5.596830436729346,0.28984375670552254,0.06498478674788305
104,-17.04625,7.234209420351335,0.28750000428408384,0.04677071504473579
105,-16.1825,5.299997051885973,0.2960937526077032,0.04500840867719745
106,-14.473125,4.880784668921074,0.29843750316649675,0.046535227718771756
107,-14.199375,5.338191956025467,0.3101562596857548,0.04197719327066122
108,-13.956249999999999,3.8322820795839125,0.3132812548428774,0.05403065494879204
109,-15.214375,6.558495415060912,0.2984375059604645,0.05094325335715096
110,-14.208235294117646,4.961687610545093,0.29338235714856314,0.044991347758315925
111,-12.651875,5.838119580342201,0.3343750014901161,0.06083725706391084
112,-16.191875,9.031108195253504,0.3046875046566129,0.056054348629956334
113,-12.250625,4.7628044112030254,0.31562500819563866,0.05439654929528552
114,-16.529375,10.966095743671719,0.2992187524214387,0.052564831613583794
115,-14.776875,6.967218525665389,0.2968750046566129,0.05668236486303126
116,-13.432500000000001,2.9552569685223653,0.2984375078231096,0.039989015146681225
117,-13.235,4.611159019162103,0.32109375670552254,0.047128226498710846
118,-12.9725,4.790895662608403,0.3085937527939677,0.04346306976880886
119,-13.267499999999998,3.7990632068971952,0.30781250540167093,0.047572929205252724
120,-13.344117647058823,4.933130564117451,0.3125000061357723,0.04755028164655435
121,-14.125625,4.5743537367998774,0.310937506146729,0.048588472529235226
122,-13.32375,4.52033996923904,0.3023437578231096,0.0517692391865884
123,-17.970625,5.995305943767591,0.2718750052154064,0.04790534651002985
124,-14.885,4.444098615017449,0.29609375447034836,0.04067755378132363
125,-15.259375,4.525680154338683,0.3039062563329935,0.02955356421031143
126,-13.404375,5.598253040848994,0.3007812537252903,0.043631257214208574
127,-16.658125,8.348035112191072,0.308593756519258,0.05316519627500449
128,-15.120625,6.701263377854581,0.3117187535390258,0.0431812929045317
129,-12.430625,3.5681288316672366,0.31562500819563866,0.04086467537363024
130,-13.564705882352943,6.033942343742808,0.2970588303664151,0.04383488152817473
131,-13.151875,5.474190829188822,0.32031250558793545,0.05976434933985568
132,-13.209375000000001,5.650211797744842,0.31093751080334187,0.05482126562533376
133,-13.309999999999999,4.043606063898906,0.316406256519258,0.04692055009306728
134,-14.15625,9.619420379497925,0.3171875011175871,0.05927211420842593
135,-13.58125,6.565247401088553,0.3195312526077032,0.058123111976391396
136,-14.067499999999999,4.448649373686355,0.3062500050291419,0.054843525107478926
137,-13.723125,5.479078068833752,0.2960937563329935,0.045654688319655426
138,-12.356875,4.5427919811911925,0.33125000167638063,0.03878023083416462
139,-12.739999999999998,5.327529915448622,0.316406256519258,0.03768671128263289
140,-15.508823529411767,4.317481404098978,0.2926470637321472,0.052345506574786344
141,-13.240625,6.3925058356934645,0.30859375,0.06565754181529745
142,-11.666875000000001,6.053851789098822,0.3210937511175871,0.051485499858281075
143,-15.015625,7.2705269485350925,0.30078125838190317,0.05986129114861189
144,-11.860624999999999,3.0595801769809854,0.3281250074505806,0.04157542215595091
145,-15.695,7.166320534276986,0.30312500707805157,0.05349138389134677
146,-13.04875,4.146195356890459,0.307031256146729,0.04592128592998266
147,-12.201875000000001,4.110996258131963,0.3351562563329935,0.03457858937361312
148,-11.004999999999999,4.25682393340387,0.3289062548428774,0.03555331315141034
149,-14.463750000000001,6.966317961269066,0.30937500298023224,0.04430452076038599
150,-13.644705882352941,5.177393300115711,0.2977941220297533,0.04249465821316523
151,-13.694374999999999,8.134360737597946,0.29140625707805157,0.05774383595827549
152,-11.58125,4.223816217296865,0.3179687559604645,0.04717999595222984
153,-13.282499999999999,6.078625975498081,0.31875000055879354,0.056940211689273844
154,-10.815000000000001,3.7627865339399738,0.32890625577419996,0.05129547363396155
155,-13.048125,5.810049718752414,0.3328125048428774,0.04525858809132044
156,-12.75875,5.463927016121281,0.32031250931322575,0.05075119411742575
157,-12.193750000000001,4.689723972420977,0.31718750577419996,0.04416654332104977
158,-12.829375,6.783320046951566,0.31875000707805157,0.051538820184693766
159,-14.578125,6.851282926166092,0.31484375707805157,0.04127337185553579
160,-12.926470588235293,4.291603212260878,0.3117647100897396,0.050995708028539956
161,-9.509375,2.2839041922495347,0.3390625063329935,0.04416654117944101
162,-14.6475,8.585968567960169,0.300781256519258,0.05124785427384708
163,-12.525625,4.954144689991907,0.31953125447034836,0.04306806576812066
164,-16.924999999999997,7.859809157988506,0.2921875035390258,0.049975579688766904
165,-11.388750000000002,4.029517457152903,0.3234375063329935,0.052267903127633825
166,-13.115,6.837073569883536,0.3062500087544322,0.04759858531127418
167,-11.76375,6.209854944964495,0.3109375052154064,0.04757292874642289
168,-12.52375,5.8965369868678,0.3218750059604645,0.04931167032144624
169,-13.036875,5.853172984320129,0.3117187535390258,0.053485678608578564
170,-9.92,3.457687088213738,0.34191176908857684,0.04962009710779758
171,-12.05875,7.732412200439136,0.32656250428408384,0.06387166870524784
172,-14.333125,9.833416699417096,0.3203125046566129,0.06463162011750666
173,-12.412500000000001,3.504717356649463,0.3210937548428774,0.04522486158238759
174,-9.931875,5.020689965968323,0.3351562563329935,0.05288895047454281
175,-12.80625,6.746933446944619,0.31171875447034836,0.06738253035348095
176,-9.474375,3.606053883315528,0.3375000078231096,0.04145781246284291
177,-14.083124999999999,14.107268392016048,0.3351562572643161,0.0674911422718281
178,-10.784375,7.8179504737095264,0.32734375819563866,0.05799696479501934
179,-10.571875,4.797916499312489,0.33828125707805157,0.05753205320234521
180,-11.2,8.669346946027034,0.3227941227309844,0.05290031132015107
181,-12.123750000000001,9.148445820875805,0.342187506146729,0.06493311035348491
182,-10.793125,6.184300403794676,0.32656250707805157,0.03667716776642695
183,-11.376875000000002,7.156379775024171,0.34609375800937414,0.05689195323269757
184,-11.716249999999999,5.18266928691191,0.32265626080334187,0.042897668309427615
185,-12.239375,3.28314724911555,0.3203125046566129,0.04304680466727394
186,-11.596875,4.400982445360921,0.31562500819563866,0.047701057588732984
187,-9.138124999999999,3.5730557978255812,0.3382812552154064,0.05510443768464957
188,-10.364375,3.7733008903843066,0.3414062550291419,0.04544028674935083
189,-11.830000000000002,4.802232553719156,0.3187500052154064,0.04980430682354759
190,-9.959411764705882,3.897378410869113,0.3132353004287271,0.05531836162656176
191,-10.39875,4.877027623204527,0.3296875059604645,0.05075119165154332
192,-11.094375,5.792895399485046,0.33046875335276127,0.05265764031768855
193,-10.626249999999999,6.797159218195496,0.33750000689178705,0.053400026983535395
194,-10.6125,3.109777926154857,0.3203125046566129,0.04674461003748585
195,-12.528125,7.792159696411194,0.32734375167638063,0.057319474645906685
196,-12.53125,8.289303254043732,0.32343750540167093,0.05517638592789644
197,-9.143125,3.9312366355098742,0.3515625074505806,0.04997557983435744
198,-9.6775,5.456705164290994,0.35000000335276127,0.045285556444953946
199,-9.885000000000002,3.872226426747279,0.32343750540167093,0.04119196069692812
200,-8.260588235294119,3.18643535038992,0.34632353396976695,0.0488403587089753
201,-9.76875,3.674511659731127,0.3273437572643161,0.046186347652551696
202,-11.565,7.150947489668765,0.31718750298023224,0.054104031625240814
203,-7.864375000000001,3.753303492841339,0.35468750447034836,0.04119195529188442
204,-11.978125,4.886659414607795,0.31406250316649675,0.049779788126458224
205,-11.4925,7.879795761947133,0.3335937550291419,0.06997749945268124
206,-9.936875,5.247455000700339,0.3398437574505806,0.06705565221604906
207,-8.419374999999999,3.4316804716312097,0.3445312548428774,0.051532898491165206
208,-11.120625,4.747884356150116,0.3187500052154064,0.04718646660203768
209,-12.4575,5.866672289296548,0.31562500447034836,0.05163347243783305
210,-9.668235294117647,4.617711726785844,0.33676470903789296,0.04276100361060978
211,-12.061250000000001,8.402432590476403,0.32109375577419996,0.0659543433560753
212,-11.006875,8.0884900620805,0.33828125055879354,0.047694659574853894
213,-9.3825,5.081800246959732,0.34609375428408384,0.05186346885817864
214,-9.038125,5.452401098082844,0.35468750819563866,0.05482126589077655
215,-12.40125,4.84685448899593,0.30625000316649675,0.06343057152934602
216,-10.19125,6.70410683368784,0.33828125800937414,0.044076626107421205
217,-7.900625,4.05588071315898,0.3585937526077032,0.04774581865925512
218,-9.783125,5.076655787462353,0.32343750540167093,0.0524544065593923
219,-8.74875,2.0663490599363894,0.3515625074505806,0.03121091387596342
220,-11.681176470588234,4.496361774162779,0.3323529467863195,0.04851827206739508
221,-7.449999999999999,3.439967296356173,0.3625000026077032,0.05115845564341338
222,-9.789375,4.414905815459147,0.3453125096857548,0.031830548454891354
223,-10.801875,6.256939366365557,0.326562506146729,0.0629476178629905
224,-10.154375,8.162012595516805,0.3484375048428774,0.04460656857316468
225,-10.77375,5.618409333387876,0.34843750670552254,0.05113458878864873
226,-8.295,3.6362583791584444,0.3406250048428774,0.043861462468106675
227,-8.842500000000001,4.501801722643946,0.34765625931322575,0.04743802501517528
228,-9.735,6.709090847499383,0.35859375540167093,0.06006486759378772
229,-12.735,10.606127356391681,0.32734375540167093,0.05325696139543023
230,-10.985294117647058,4.418350926929052,0.3397058862097123,0.056917654743543565
231,-9.197500000000002,6.50727141358035,0.3406250085681677,0.052197794759904007
232,-8.5425,5.677185151992138,0.3437500037252903,0.06389077659427128
233,-8.519375,3.693753965733912,0.3367187576368451,0.05275028675537068
234,-10.654374999999998,6.45838599104877,0.3296875059604645,0.04918773606851474
235,-7.58,3.6095515649454297,0.347656256519258,0.0498471805535143
236,-8.059375,4.296310144691024,0.34140625689178705,0.04815314539075851
237,-9.625625,3.28293308024623,0.339843756519258,0.04723171776686914
238,-8.960625,3.1971168041494824,0.3296875050291419,0.04212959125820349
239,-9.39875,6.104509475584423,0.3382812589406967,0.0596979324709824
240,-10.815294117647058,5.492880009234477,0.31617647321785197,0.05716409130135048
241,-8.21375,6.679714510179308,0.3531250050291419,0.05182226150689081
242,-10.02875,5.796801785251933,0.34218750055879354,0.05392323019527244
243,-7.239375,2.4441421520392383,0.3546875063329935,0.04119195903655522
244,-8.79,3.143608595229374,0.3445312585681677,0.041918991864501
245,-7.7749999999999995,3.8003338669122217,0.3492187559604645,0.034929828682122036
246,-8.735,3.5156578331800157,0.3468750063329935,0.03657719196326784
247,-14.325,20.387590281835664,0.33281250204890966,0.06121730378201139
248,-10.575,5.7151060795054365,0.31953125447034836,0.04900748510527349
249,-10.06625,5.7451684864327515,0.3320312574505806,0.04484538155816783
250,-13.071764705882353,10.929976177410193,0.3125000035061556,0.05894289668523302
251,-8.671875,3.3618544338467427,0.3492187559604645,0.043181291438599737
