step,reward_mean,reward_std,accuracy_mean,accuracy_stds
1,29.85125,10.869305908727567,0.556640625,0.07907141593748891
2,41.96,7.697661982706179,0.625,0.07411588266019639
3,43.426875,5.951217017079364,0.623046875,0.0702853680290882
4,44.363749999999996,6.160440198354336,0.6484375,0.05687585851000405
5,42.24875,10.147175022512423,0.6484375,0.07287014885225637
6,41.93625,11.338376688816615,0.65234375,0.05510443742056986
7,41.940625,10.632772138975565,0.6328125,0.06765823467065928
8,43.886250000000004,11.089795351470649,0.65625,0.0897587913521567
9,44.50812500000001,7.21002619512405,0.638671875,0.062469474967654204
10,45.13294117647059,4.597348039526678,0.6727941176470589,0.06168368285133279
11,43.635625000000005,7.84434905580922,0.642578125,0.07964823634415501
12,43.339999999999996,7.278007110466436,0.6640625,0.07614683081882002
13,47.146874999999994,9.59013015992875,0.6953125,0.06298638865858242
14,47.495000000000005,8.538085265444472,0.68359375,0.045386523588368165
15,49.023125,7.045785725124984,0.6875,0.04555431167847891
16,47.885,9.071205818412457,0.6875,0.06720566614877052
17,43.728750000000005,7.684537132287149,0.673828125,0.03978818122551438
18,45.258125,10.7807822181127,0.673828125,0.06343899128481138
19,44.354375,6.54897889822337,0.646484375,0.06415651447522204
20,48.442352941176466,6.340849385867486,0.6930147058823529,0.044498964841581626
21,50.620625000000004,7.102510532155161,0.6875,0.04941058844013093
22,46.666875000000005,5.933865433625454,0.67578125,0.04671195602773984
23,49.686875,8.323110685577538,0.685546875,0.04054792869536464
24,51.009375000000006,6.97649577935621,0.716796875,0.03901364131921519
25,55.0225,7.376099494312697,0.68359375,0.04925593833171286
26,46.124375,9.051449447982074,0.6796875,0.05579240959799102
27,46.838125,8.077172477691372,0.677734375,0.028638434176982773
28,53.448125000000005,9.31310314741413,0.716796875,0.044836876106441395
29,46.768125,7.666283502087241,0.662109375,0.05548387777867887
30,50.59470588235294,8.623822762043632,0.6948529411764706,0.06739081904346823
31,48.32875,4.962681829162535,0.703125,0.04941058844013093
32,53.53375,8.2153255223089,0.712890625,0.038620546744697636
33,53.116875,7.455831374459525,0.720703125,0.04998626520339737
34,52.306875000000005,6.521645420012882,0.705078125,0.048119863260761404
35,52.358125,11.432936094213726,0.689453125,0.08520193012182514
36,51.790625,5.782719374081281,0.697265625,0.05816903363998215
37,51.820625,10.866691923459273,0.705078125,0.05737668289675149
38,54.375,5.626472029611451,0.693359375,0.043101711895925605
39,57.764375,7.078856695072659,0.71875,0.05846339666834283
40,51.95176470588235,9.278647996907686,0.6764705882352942,0.0633591468368165
41,62.59375,9.012537014487098,0.728515625,0.07305314144244157
42,54.283125,13.100852891486683,0.693359375,0.06740403877631795
43,59.545,11.515161744413321,0.712890625,0.05437269885576193
44,62.03,17.00597762552921,0.703125,0.07074519639169857
45,57.564375,8.348103054549279,0.708984375,0.042387762527755286
46,60.239375,8.420909592162534,0.72265625,0.05284277054089329
47,59.006875,15.856644789626053,0.689453125,0.07114845937533978
48,54.505624999999995,11.57988987898309,0.669921875,0.062469474967654204
49,56.89375,10.646111305894747,0.69140625,0.06799568431847348
50,60.03823529411764,9.494260331313564,0.7224264705882353,0.05557432521261388
51,56.60125,11.845088578710588,0.6875,0.05063078670631141
52,59.78937500000001,13.681102143444987,0.71875,0.07733980419227864
53,61.765625,9.25152552876416,0.748046875,0.05684231332365331
54,64.12937500000001,16.839945987424514,0.712890625,0.0919214580136726
55,58.41,12.435919748856536,0.7265625,0.0703125
56,66.015,12.674922583590009,0.75,0.07733980419227864
57,61.91437500000001,10.828401295176265,0.701171875,0.055208179785556914
58,63.68124999999999,16.28944361964214,0.736328125,0.094378589283981
59,63.94562500000001,11.690814753873017,0.7265625,0.052407843222651324
60,68.2635294117647,12.814576232316105,0.7573529411764706,0.07842179782243214
61,55.98375,20.553770297380964,0.693359375,0.10259020302085076
62,67.87625,8.665591349556012,0.712890625,0.04843592487358299
63,63.885000000000005,14.383294998017666,0.7265625,0.07287014885225637
64,59.18375,16.965151736353555,0.703125,0.0855816496101822
65,61.21875,12.582110253749171,0.71484375,0.07401287234959537
66,59.441875,17.03384579988838,0.6875,0.09568319307746789
67,64.425,14.737973910955333,0.724609375,0.08784721150019148
68,61.6175,9.616868318220853,0.720703125,0.059977158331187844
69,62.626875,15.497643659097825,0.697265625,0.07945642815159372
70,64.49882352941177,15.244247085512365,0.7242647058823529,0.09235188740500345
71,64.07875,11.102617864157084,0.720703125,0.07849035663050828
72,73.339375,14.662232720816261,0.751953125,0.06852658122206576
73,59.205625,13.989834688421983,0.703125,0.0855816496101822
74,68.50625,11.835071754640948,0.73828125,0.07063727078134814
75,62.648125,15.608685970778417,0.716796875,0.07770885259405376
76,67.86375000000001,12.796325095022398,0.7265625,0.053559801565633156
77,67.03,11.531259146337836,0.73828125,0.059369859974885406
78,65.551875,13.362655152864457,0.748046875,0.08154150681698477
79,58.484375,12.996286954718066,0.7109375,0.08081312838116095
80,70.90529411764705,11.114799946677909,0.7610294117647058,0.060578150931191475
81,66.22874999999999,16.040624549483724,0.720703125,0.08520193012182514
