step,reward_mean,reward_std,accuracy_mean,accuracy_stds
1,18.6475,5.78964754972183,0.52734375,0.04115489747208101
2,22.441875,6.87441835607748,0.552734375,0.05920900934071921
3,19.154375,3.408944060757671,0.52734375,0.04261215669779576
4,19.905625,6.141686422260176,0.55078125,0.05510443742056986
5,18.43375,3.5432645170097024,0.529296875,0.042026239826855494
6,22.21875,6.121540732323848,0.56640625,0.06334872945401115
7,19.5975,5.524184894624726,0.546875,0.05298695299316616
8,22.348125000000003,5.690705381090732,0.533203125,0.0557582125922664
9,21.8175,4.966791595184964,0.541015625,0.0361723812059612
10,22.583529411764708,4.434892320698866,0.5367647058823529,0.04821645973751471
11,22.065625,6.261730959517105,0.546875,0.05740991584648074
12,26.044375000000002,4.470574583806315,0.560546875,0.0523714362413747
13,21.824375,5.283599588289691,0.541015625,0.05148994658775027
14,23.673125,5.987629663261999,0.53515625,0.05284277054089329
15,23.822499999999998,2.9284669624224895,0.53125,0.046875
16,24.10875,7.813600222528665,0.54296875,0.056201150663820934
17,19.5,5.491228232372062,0.541015625,0.05380850513264027
18,23.598125,4.8225553635365355,0.578125,0.07328774624724109
19,23.9125,6.206520260983605,0.55078125,0.05284277054089329
20,21.892352941176473,4.502367389577026,0.5441176470588235,0.04427056830438344
21,21.325000000000003,6.220832942621109,0.54296875,0.04671195602773984
22,21.62625,5.205064691000487,0.537109375,0.060735592990102394
23,23.693125,4.731859727884481,0.537109375,0.04584646325900587
24,24.733125,4.6079479146768785,0.52734375,0.024394523431243743
25,22.127499999999998,3.6336199237124402,0.572265625,0.05711012311411502
26,22.666875,4.34992344580626,0.5390625,0.03746743377588062
27,23.32375,7.977621728153071,0.55078125,0.05284277054089329
28,21.345,5.382665464247244,0.541015625,0.0361723812059612
29,22.545625,3.9892605341560485,0.55859375,0.05510443742056986
30,24.155882352941177,4.225453764457841,0.5533088235294118,0.057487116805558416
31,22.440624999999997,4.398443572375915,0.546875,0.04555431167847891
32,23.421875,4.780502351675501,0.5625,0.05524271728019903
33,23.6875,5.585109108155363,0.57421875,0.05833275204323468
34,24.5425,4.977433450082482,0.552734375,0.04780171191609538
35,24.726875,6.203047354677779,0.5390625,0.052407843222651324
36,23.934375,6.412427357044678,0.53515625,0.045386523588368165
37,22.93875,5.751209519527175,0.55078125,0.06524723862691433
38,23.77375,4.544053634971753,0.53515625,0.03807341540941001
39,26.05875,5.750819370967931,0.55859375,0.07063727078134814
40,21.527058823529412,5.756284304700367,0.5477941176470589,0.04807609128905154
41,27.501875,6.885700961730404,0.572265625,0.06415651447522204
42,27.15,8.031845211406903,0.57421875,0.08332316018633415
43,26.88875,7.538746476537064,0.578125,0.06810779599282303
44,26.4675,6.302950202087908,0.552734375,0.062224735633101526
45,25.464375,7.2336954324449545,0.560546875,0.07770885259405376
46,26.822499999999998,7.774721458033079,0.5703125,0.08156489460086368
47,27.004375000000003,8.05968281692121,0.578125,0.07411588266019639
48,27.734375,6.977504002820422,0.580078125,0.08191491006058894
49,26.5275,7.982784993346621,0.5546875,0.06394806853025352
50,27.077058823529413,6.964079910263795,0.5643382352941176,0.06734065839711104
51,29.585,8.373248324276547,0.578125,0.06810779599282303
52,32.6875,7.2207595687711414,0.599609375,0.07429580703753998
53,31.978749999999998,7.889027882920682,0.619140625,0.0885392730987745
54,29.105000000000004,8.399395067503374,0.603515625,0.07221281854428184
55,32.395624999999995,5.232596115636578,0.611328125,0.06984982321190494
56,31.239375,8.831979866336596,0.599609375,0.08922596703515953
57,31.66375,7.491017850566103,0.595703125,0.08520193012182514
58,31.329375,5.717384092342844,0.607421875,0.06343899128481138
59,29.393750000000004,8.830874726633823,0.615234375,0.08956733974842267
60,30.434117647058823,8.16294573331115,0.6121323529411765,0.07659068623529286
61,29.441875,7.539744043027921,0.587890625,0.08644646865754191
62,28.668750000000003,8.250408228536331,0.568359375,0.06556800910779109
63,32.05375,7.543935374690057,0.59375,0.08907620508587015
64,31.731250000000003,7.796976878091919,0.61328125,0.08967375221288279
65,30.915,8.58555472872895,0.630859375,0.0843017259957314
66,30.143125,6.249605706312599,0.58984375,0.08033970234844974
67,30.5625,7.888927763010636,0.6015625,0.08005430285905936
68,31.3525,7.7526668798549565,0.59375,0.08838834764831845
69,29.567500000000003,8.9079427338752,0.580078125,0.07652163290687396
70,32.87176470588235,7.917109718677508,0.6139705882352942,0.08229054884411541
71,34.300625,7.04487621320453,0.65625,0.07654655446197431
72,29.60125,10.247777121771335,0.634765625,0.07711752743124857
73,27.96875,7.20214974417361,0.583984375,0.0602310310355831
74,27.996250000000003,7.395523033396625,0.611328125,0.06148467280741091
75,28.71,8.982691690133866,0.591796875,0.09007697310625161
76,30.153750000000002,6.8026115159914875,0.609375,0.06810779599282303
77,26.861250000000002,8.624216540503838,0.578125,0.07967217989988726
78,26.674375000000005,6.362954275285578,0.564453125,0.06486610119302974
79,29.793750000000003,7.883606309139237,0.587890625,0.07263419524135567
80,28.639411764705883,6.795383788311726,0.5955882352941176,0.08738870826474054
81,28.77875,6.572547903020563,0.58984375,0.08332316018633415
82,27.061875,3.9904420474898523,0.556640625,0.06830354863299105
83,24.97875,8.326928361496813,0.58203125,0.060389159506798074
84,28.283125000000002,5.096451852453332,0.576171875,0.062469474967654204
85,28.151874999999997,8.087862989342426,0.591796875,0.0753157011119486
86,26.25375,4.738852544392999,0.53125,0.048159484398195125
87,26.681250000000002,5.357895896478393,0.58203125,0.06799568431847348
88,27.037499999999998,7.763380787388959,0.595703125,0.0702853680290882
89,26.925625,7.811397097150739,0.546875,0.06629126073623882
90,26.584705882352942,4.728275543935354,0.5919117647058824,0.07910821614466916
91,31.236874999999998,6.138352505711529,0.61328125,0.07957636245102875
92,28.89,6.381706276537647,0.59375,0.06987712429686843
93,25.764999999999997,8.274993202414127,0.591796875,0.0753157011119486
94,27.831249999999997,6.423733216557176,0.587890625,0.07983958373425662
95,29.181874999999998,7.584639261980428,0.5859375,0.08156489460086368
96,27.49,5.979368695773827,0.591796875,0.08732456603948499
97,28.03125,7.307486636149258,0.572265625,0.05148994658775027
98,24.84375,4.423897991308118,0.55859375,0.06139153767774106
99,26.130625,7.084150856621774,0.556640625,0.04843592487358299
100,30.662941176470586,7.910537844959709,0.6047794117647058,0.06941620436948238
101,28.568125000000002,4.908881260977392,0.57421875,0.07063727078134814
102,29.876875,5.521131811900075,0.568359375,0.06556800910779109
103,30.771250000000002,7.866349117443237,0.603515625,0.07551802706711408
104,29.334374999999998,6.010560465495295,0.583984375,0.0705021314366408
105,28.927500000000002,6.015421327720944,0.5703125,0.05687585851000405
106,29.69375,8.004868733308498,0.58984375,0.07318357029373122
107,31.015,7.141763612722,0.587890625,0.07672077867735295
108,27.09375,7.247746955951207,0.56640625,0.060389159506798074
109,31.394999999999996,8.98608994502058,0.607421875,0.07571981240226612
110,29.187647058823533,5.312403388089563,0.5974264705882353,0.06509533532950651
111,29.55375,5.445629985364411,0.587890625,0.04843592487358299
112,30.448125,7.662778721480544,0.611328125,0.0749094098076762
113,30.4125,6.355564982753304,0.625,0.071602745233685
114,30.020625,9.347704577027187,0.623046875,0.0557582125922664
115,25.4525,6.314919338360546,0.595703125,0.06852658122206576
116,28.6175,7.7002349801808005,0.5625,0.06629126073623882
117,27.49875,7.098879202909428,0.560546875,0.07284396952723249
118,32.463125,11.263301979631684,0.619140625,0.07511283016808364
119,30.77875,7.645157679047569,0.607421875,0.06897048274613116
120,31.752941176470593,9.04406647522587,0.625,0.06863292170071496
121,29.006875,8.387655899259043,0.607421875,0.07242381335054358
122,28.561875,6.9548950555975315,0.591796875,0.07200120543424517
123,29.19375,8.522783344512519,0.5859375,0.07370297759419221
124,28.745624999999997,7.030587607687925,0.58203125,0.06976785585738965
125,27.0475,9.018142477805505,0.580078125,0.07571981240226612
126,28.959375,8.47833228644496,0.58984375,0.06709204702077214
127,26.105625,6.857111243765482,0.57421875,0.07564420598061361
128,32.66375,7.110497411398165,0.619140625,0.08060043078891933
129,27.6175,4.960644489378371,0.55859375,0.0723447624119224
130,28.521764705882354,6.65297035412544,0.59375,0.06946486627827642
131,27.305,7.004899178432192,0.560546875,0.05895073544057254
132,26.099375000000002,6.879033788212921,0.572265625,0.06415651447522204
133,28.44375,8.082821192968455,0.568359375,0.06463043792099335
134,26.072499999999998,6.363802420723007,0.57421875,0.07401287234959537
135,25.665,7.773283572596589,0.55859375,0.08033970234844974
136,28.354374999999997,6.355330409142785,0.607421875,0.06897048274613116
137,29.27,6.106367578192456,0.6015625,0.06855440927650096
138,28.43875,7.6042158331743845,0.560546875,0.07200120543424517
